The	The		-1	-1
new	new		-1	-1
ballet	ballet		-1	-1
that	that		-1	-1
debuts	debut	v	391.debut%2:36:00::	debut%2:36:00::
next	next		-1	-1
months	months		-1	-1
at	at		-1	-1
Covent	Covent		-1	-1
Garden	Garden		-1	-1
,	,		-1	-1
is	is		-1	-1
already	already		-1	-1
sold	sold		-1	-1
out	out		-1	-1

This	This		-1	-1
young	young		-1	-1
soprano	soprano		-1	-1
debuts	debut	v	392.debut%2:36:01::	debut%2:36:01::
next	next		-1	-1
month	month		-1	-1
at	at		-1	-1
the	the		-1	-1
Metropolitan	Metropolitan		-1	-1
Opera	Opera		-1	-1

We	We		-1	-1
finally	finally		-1	-1
decided	decide	v	393.decide%2:31:00::	decide%2:31:00::
after	after		-1	-1
lengthy	lengthy		-1	-1
deliberations	deliberations		-1	-1

The	The		-1	-1
case	case		-1	-1
was	was		-1	-1
decided	decide	v	394.decide%2:31:01::	decide%2:31:01::

This	This		-1	-1
new	new		-1	-1
development	development		-1	-1
finally	finally		-1	-1
decided	decide	v	395.decide%2:31:02::	decide%2:31:02::
me	me		-1	-1
!	!		-1	-1

The	The		-1	-1
vote	vote		-1	-1
in	in		-1	-1
New	New		-1	-1
Hampshire	Hampshire		-1	-1
often	often		-1	-1
decides	decide	v	396.decide%2:31:06::	decide%2:31:06::
the	the		-1	-1
outcome	outcome		-1	-1
of	of		-1	-1
the	the		-1	-1
Presidential	Presidential		-1	-1
election	election		-1	-1

He	He		-1	-1
declared	declare	v	397.declare%2:32:00::	declare%2:32:00::
that	that		-1	-1
he	he		-1	-1
needed	needed		-1	-1
more	more		-1	-1
money	money		-1	-1
to	to		-1	-1
carry	carry		-1	-1
out	out		-1	-1
the	the		-1	-1
task	task		-1	-1
he	he		-1	-1
was	was		-1	-1
charged	charged		-1	-1
with	with		-1	-1

The	The		-1	-1
President	President		-1	-1
declared	declare	v	398.declare%2:32:05::	declare%2:32:05::
war	war		-1	-1

He	He		-1	-1
declared	declare	v	399.declare%2:32:01::	declare%2:32:01::
that	that		-1	-1
he	he		-1	-1
was	was		-1	-1
innocent	innocent		-1	-1

She	She		-1	-1
was	was		-1	-1
declared	declare	v	400.declare%2:32:04::	declare%2:32:04::
incompetent	incompetent		-1	-1

Do	Do		-1	-1
you	you		-1	-1
have	have		-1	-1
anything	anything		-1	-1
to	to		-1	-1
-declare	-declare		-1	-1
?	?		-1	-1
-	-		-1	-1

His	His		-1	-1
wife	wife		-1	-1
declared	declare	v	402.declare%2:32:06::	declare%2:32:06::
at	at		-1	-1
once	once		-1	-1
for	for		-1	-1
moving	moving		-1	-1
to	to		-1	-1
the	the		-1	-1
West	West		-1	-1
Coast	Coast		-1	-1

he	he		-1	-1
declined	decline	v	403.decline%2:32:00::	decline%2:32:00::
to	to		-1	-1
join	join		-1	-1
the	the		-1	-1
group	group		-1	-1
on	on		-1	-1
a	a		-1	-1
hike	hike		-1	-1

The	The		-1	-1
roof	roof		-1	-1
declines	decline	v	404.decline%2:38:00::	decline%2:38:00::
here	here		-1	-1

in	in		-1	-1
many	many		-1	-1
languages	languages		-1	-1
,	,		-1	-1
speakers	speakers		-1	-1
decline	decline	v	405.decline%2:32:01::	decline%2:32:01::
nouns	nouns		-1	-1
,	,		-1	-1
pronouns	pronouns		-1	-1
,	,		-1	-1
and	and		-1	-1
adjectives	adjectives		-1	-1

deflate	deflate	v	406.deflate%2:35:00::	deflate%2:35:00::
the	the		-1	-1
air	air		-1	-1
mattress	mattress		-1	-1

The	The		-1	-1
bad	bad		-1	-1
review	review		-1	-1
of	of		-1	-1
his	his		-1	-1
work	work		-1	-1
deflated	deflate	v	407.deflate%2:32:00::	deflate%2:32:00::
his	his		-1	-1
self-confidence	self-confidence		-1	-1

The	The		-1	-1
new	new		-1	-1
measures	measures		-1	-1
deflated	deflate	v	408.deflate%2:30:11::	deflate%2:30:11::
the	the		-1	-1
economy	economy		-1	-1

deflate	deflate	v	409.deflate%2:30:10::	deflate%2:30:10::
the	the		-1	-1
currency	currency		-1	-1

The	The		-1	-1
balloons	balloons		-1	-1
deflated	deflate	v	410.deflate%2:30:00::	deflate%2:30:00::

the	the		-1	-1
heat	heat		-1	-1
deformed	deform	v	411.deform%2:35:00::	deform%2:35:00::
the	the		-1	-1
plastic	plastic		-1	-1
sculpture	sculpture		-1	-1

The	The		-1	-1
sidewalk	sidewalk		-1	-1
deformed	deform	v	412.deform%2:30:00::	deform%2:30:00::
during	during		-1	-1
the	the		-1	-1
earthquake	earthquake		-1	-1

His	His		-1	-1
body	body		-1	-1
was	was		-1	-1
deformed	deform	v	413.deform%2:30:01::	deform%2:30:01::
by	by		-1	-1
leprosy	leprosy		-1	-1

You	You		-1	-1
should	should		-1	-1
carry	carry		-1	-1
dehydrated	dehydrate	v	414.dehydrate%2:30:02::	dehydrate%2:30:02::
food	food		-1	-1
on	on		-1	-1
your	your		-1	-1
camping	camping		-1	-1
trip	trip		-1	-1
.	.		-1	-1

All	All		-1	-1
this	this		-1	-1
exercise	exercise		-1	-1
and	and		-1	-1
sweating	sweating		-1	-1
has	has		-1	-1
dehydrated	dehydrate	v	415.dehydrate%2:30:01::	dehydrate%2:30:01::
me	me		-1	-1
.	.		-1	-1

In	In		-1	-1
the	the		-1	-1
desert	desert		-1	-1
,	,		-1	-1
you	you		-1	-1
get	get		-1	-1
dehydrated	dehydrate	v	416.dehydrate%2:30:00::	dehydrate%2:30:00::
very	very		-1	-1
quickly	quickly		-1	-1
.	.		-1	-1

The	The		-1	-1
victim	victim		-1	-1
's	's		-1	-1
family	family		-1	-1
is	is		-1	-1
demanding	demand	v	417.demand%2:32:00::	demand%2:32:00::
compensation	compensation		-1	-1

The	The		-1	-1
bank	bank		-1	-1
demanded	demand	v	418.demand%2:32:02::	demand%2:32:02::
payment	payment		-1	-1
of	of		-1	-1
the	the		-1	-1
loan	loan		-1	-1

I	I		-1	-1
demand	demand	v	419.demand%2:32:06::	demand%2:32:06::
an	an		-1	-1
explanation	explanation		-1	-1

Her	Her		-1	-1
smile	smile		-1	-1
denoted	denote	v	420.denote%2:32:01::	denote%2:32:01::
that	that		-1	-1
she	she		-1	-1
agreed	agreed		-1	-1

`	`		-1	-1
multi-	multi-		-1	-1
'	'		-1	-1
denotes	denote	v	421.denote%2:32:00::	denote%2:32:00::
`	`		-1	-1
many	many		-1	-1
'	'		-1	-1

She	She		-1	-1
denoted	denote	v	422.denote%2:32:02::	denote%2:32:02::
her	her		-1	-1
feelings	feelings		-1	-1
clearly	clearly		-1	-1

These	These		-1	-1
news	news		-1	-1
depressed	depress	v	423.depress%2:37:00::	depress%2:37:00::
her	her		-1	-1

The	The		-1	-1
glut	glut		-1	-1
of	of		-1	-1
oil	oil		-1	-1
depressed	depress	v	424.depress%2:38:00::	depress%2:38:00::
gas	gas		-1	-1
prices	prices		-1	-1

The	The		-1	-1
lack	lack		-1	-1
of	of		-1	-1
rain	rain		-1	-1
had	had		-1	-1
depressed	depress	v	425.depress%2:35:12::	depress%2:35:12::
the	the		-1	-1
water	water		-1	-1
level	level		-1	-1
in	in		-1	-1
the	the		-1	-1
reservoir	reservoir		-1	-1

The	The		-1	-1
rising	rising		-1	-1
inflation	inflation		-1	-1
depressed	depress	v	426.depress%2:30:00::	depress%2:30:00::
the	the		-1	-1
economy	economy		-1	-1

The	The		-1	-1
mother	mother		-1	-1
deserted	desert	v	427.desert%2:31:00::	desert%2:31:00::
her	her		-1	-1
children	children		-1	-1

If	If		-1	-1
soldiers	soldiers		-1	-1
deserted	desert	v	428.desert%2:41:00::	desert%2:41:00::
Hitler	Hitler		-1	-1
's	's		-1	-1
army	army		-1	-1
,	,		-1	-1
they	they		-1	-1
were	were		-1	-1
shot	shot		-1	-1

the	the		-1	-1
students	students		-1	-1
deserted	desert	v	429.desert%2:38:02::	desert%2:38:02::
the	the		-1	-1
campus	campus		-1	-1
after	after		-1	-1
the	the		-1	-1
end	end		-1	-1
of	of		-1	-1
exam	exam		-1	-1
period	period		-1	-1

This	This		-1	-1
room	room		-1	-1
is	is		-1	-1
not	not		-1	-1
designed	design	v	430.design%2:31:00::	design%2:31:00::
for	for		-1	-1
work	work		-1	-1
.	.		-1	-1

Chanel	Chanel		-1	-1
designed	design	v	431.design%2:36:01::	design%2:36:01::
the	the		-1	-1
famous	famous		-1	-1
suit	suit		-1	-1
.	.		-1	-1

It	It		-1	-1
is	is		-1	-1
difficult	difficult		-1	-1
to	to		-1	-1
design	design	v	432.design%2:36:00::	design%2:36:00::
a	a		-1	-1
better	better		-1	-1
mousetrap	mousetrap		-1	-1
.	.		-1	-1

Dupont	Dupont		-1	-1
designs	design	v	433.design%2:36:07::	design%2:36:07::
for	for		-1	-1
the	the		-1	-1
house	house		-1	-1
of	of		-1	-1
Chanel	Chanel		-1	-1
.	.		-1	-1

She	She		-1	-1
designed	design	v	434.design%2:36:09::	design%2:36:09::
a	a		-1	-1
good	good		-1	-1
excuse	excuse		-1	-1
for	for		-1	-1
not	not		-1	-1
attending	attending		-1	-1
classes	classes		-1	-1
that	that		-1	-1
day	day		-1	-1
.	.		-1	-1

She	She		-1	-1
designed	design	v	435.design%2:31:06::	design%2:31:06::
to	to		-1	-1
go	go		-1	-1
far	far		-1	-1
in	in		-1	-1
the	the		-1	-1
world	world		-1	-1
of	of		-1	-1
business	business		-1	-1
.	.		-1	-1

Fire	Fire		-1	-1
had	had		-1	-1
devoured	devour	v	436.devour%2:35:00::	devour%2:35:00::
our	our		-1	-1
home	home		-1	-1

She	She		-1	-1
devoured	devour	v	437.devour%2:37:00::	devour%2:37:00::
his	his		-1	-1
novels	novels		-1	-1

he	he		-1	-1
devoured	devour	v	438.devour%2:34:00::	devour%2:34:00::
three	three		-1	-1
sandwiches	sandwiches		-1	-1

I	I		-1	-1
can	can		-1	-1
not	not		-1	-1
digest	digest	v	439.digest%2:34:00::	digest%2:34:00::
milk	milk		-1	-1
products	products		-1	-1

I	I		-1	-1
can	can		-1	-1
not	not		-1	-1
digest	digest	v	440.digest%2:31:00::	digest%2:31:00::
all	all		-1	-1
this	this		-1	-1
information	information		-1	-1

Protein	Protein		-1	-1
digests	digest	v	441.digest%2:30:02::	digest%2:30:02::
in	in		-1	-1
a	a		-1	-1
few	few		-1	-1
hours	hours		-1	-1

the	the		-1	-1
government	government		-1	-1
digested	digest	v	442.digest%2:30:01::	digest%2:30:01::
the	the		-1	-1
entire	entire		-1	-1
law	law		-1	-1
into	into		-1	-1
a	a		-1	-1
code	code		-1	-1

The	The		-1	-1
painting	painting		-1	-1
discolored	discolor	v	443.discolor%2:30:01::	discolor%2:30:01::
.	.		-1	-1

The	The		-1	-1
detergent	detergent		-1	-1
discolored	discolor	v	444.discolor%2:30:02::	discolor%2:30:02::
my	my		-1	-1
shirts	shirts		-1	-1
.	.		-1	-1

The	The		-1	-1
shirts	shirts		-1	-1
discolored	discolor	v	445.discolor%2:30:00::	discolor%2:30:00::
.	.		-1	-1

She	She		-1	-1
dismissed	dismiss	v	446.dismiss%2:32:00::	dismiss%2:32:00::
his	his		-1	-1
advances	advances		-1	-1

This	This		-1	-1
case	case		-1	-1
is	is		-1	-1
-dismissed	-dismissed		-1	-1
!	!		-1	-1
-	-		-1	-1

I	I		-1	-1
was	was		-1	-1
dismissed	dismiss	v	448.dismiss%2:32:01::	dismiss%2:32:01::
after	after		-1	-1
I	I		-1	-1
gave	gave		-1	-1
my	my		-1	-1
report	report		-1	-1

The	The		-1	-1
acid	acid		-1	-1
distills	distil	v	449.distil%2:30:04::	distil%2:30:04::
at	at		-1	-1
a	a		-1	-1
specific	specific		-1	-1
temperature	temperature		-1	-1

distill	distil	v	450.distil%2:30:02::	distil%2:30:02::
the	the		-1	-1
essence	essence		-1	-1
of	of		-1	-1
this	this		-1	-1
compound	compound		-1	-1

The	The		-1	-1
doctor	doctor		-1	-1
distilled	distil	v	451.distil%2:29:00::	distil%2:29:00::
a	a		-1	-1
few	few		-1	-1
drops	drops		-1	-1
of	of		-1	-1
disinfectant	disinfectant		-1	-1
onto	onto		-1	-1
the	the		-1	-1
wound	wound		-1	-1

distill	distill	v	452.distill%2:30:02::	distill%2:30:02::
the	the		-1	-1
essence	essence		-1	-1
of	of		-1	-1
this	this		-1	-1
compound	compound		-1	-1

The	The		-1	-1
acid	acid		-1	-1
distills	distill	v	453.distill%2:30:04::	distill%2:30:04::
at	at		-1	-1
a	a		-1	-1
specific	specific		-1	-1
temperature	temperature		-1	-1

The	The		-1	-1
doctor	doctor		-1	-1
distilled	distill	v	454.distill%2:29:00::	distill%2:29:00::
a	a		-1	-1
few	few		-1	-1
drops	drops		-1	-1
of	of		-1	-1
disinfectant	disinfectant		-1	-1
onto	onto		-1	-1
the	the		-1	-1
wound	wound		-1	-1

divide	divide	v	455.divide%2:41:00::	divide%2:41:00::
the	the		-1	-1
cake	cake		-1	-1
into	into		-1	-1
three	three		-1	-1
equal	equal		-1	-1
parts	parts		-1	-1

Can	Can		-1	-1
you	you		-1	-1
divide	divide	v	456.divide%2:31:00::	divide%2:31:00::
49	49		-1	-1
by	by		-1	-1
seven	seven		-1	-1
?	?		-1	-1

The	The		-1	-1
mountain	mountain		-1	-1
range	range		-1	-1
divides	divide	v	457.divide%2:42:00::	divide%2:42:00::
the	the		-1	-1
two	two		-1	-1
countries	countries		-1	-1

The	The		-1	-1
population	population		-1	-1
doubled	double	v	458.double%2:30:00::	double%2:30:00::
within	within		-1	-1
50	50		-1	-1
years	years		-1	-1

He	He		-1	-1
doubled	double	v	459.double%2:38:00::	double%2:38:00::
and	and		-1	-1
vomited	vomited		-1	-1
violently	violently		-1	-1

She	She		-1	-1
doubles	double	v	460.double%2:35:01::	double%2:35:01::
as	as		-1	-1
his	his		-1	-1
wife	wife		-1	-1
and	and		-1	-1
secretary	secretary		-1	-1

He	He		-1	-1
downed	down	v	461.down%2:34:00::	down%2:34:00::
three	three		-1	-1
martinis	martinis		-1	-1
before	before		-1	-1
dinner	dinner		-1	-1
.	.		-1	-1

Some	Some		-1	-1
people	people		-1	-1
can	can		-1	-1
down	down	v	462.down%2:34:01::	down%2:34:01::
a	a		-1	-1
pound	pound		-1	-1
of	of		-1	-1
meat	meat		-1	-1
in	in		-1	-1
the	the		-1	-1
course	course		-1	-1
of	of		-1	-1
one	one		-1	-1
meal	meal		-1	-1
.	.		-1	-1

The	The		-1	-1
policeman	policeman		-1	-1
downed	down	v	463.down%2:35:00::	down%2:35:00::
the	the		-1	-1
heavily	heavily		-1	-1
armed	armed		-1	-1
suspect	suspect		-1	-1
.	.		-1	-1

Three	Three		-1	-1
secretaries	secretaries		-1	-1
were	were		-1	-1
downsized	downsize	v	464.downsize%2:41:00::	downsize%2:41:00::
during	during		-1	-1
the	the		-1	-1
financial	financial		-1	-1
crisis	crisis		-1	-1
.	.		-1	-1

The	The		-1	-1
car	car		-1	-1
makers	makers		-1	-1
downsized	downsize	v	465.downsize%2:30:01::	downsize%2:30:01::
the	the		-1	-1
SUVs	SUVs		-1	-1
when	when		-1	-1
fuel	fuel		-1	-1
became	became		-1	-1
very	very		-1	-1
expensive	expensive		-1	-1
.	.		-1	-1

The	The		-1	-1
company	company		-1	-1
downsized	downsize	v	466.downsize%2:30:00::	downsize%2:30:00::
its	its		-1	-1
research	research		-1	-1
staff	staff		-1	-1
.	.		-1	-1

The	The		-1	-1
rain	rain		-1	-1
water	water		-1	-1
drains	drain	v	467.drain%2:38:00::	drain%2:38:00::
into	into		-1	-1
this	this		-1	-1
big	big		-1	-1
vat	vat		-1	-1
.	.		-1	-1

The	The		-1	-1
exercise	exercise		-1	-1
class	class		-1	-1
drains	drain	v	468.drain%2:34:00::	drain%2:34:00::
me	me		-1	-1
of	of		-1	-1
energy	energy		-1	-1
.	.		-1	-1

We	We		-1	-1
drained	drain	v	469.drain%2:30:01::	drain%2:30:01::
the	the		-1	-1
oil	oil		-1	-1
tank	tank		-1	-1
.	.		-1	-1

Life	Life		-1	-1
in	in		-1	-1
the	the		-1	-1
camp	camp		-1	-1
drained	drain	v	470.drain%2:30:04::	drain%2:30:04::
him	him		-1	-1
.	.		-1	-1

snow	snow		-1	-1
drifting	drift	v	471.drift%2:30:00::	drift%2:30:00::
several	several		-1	-1
feet	feet		-1	-1
high	high		-1	-1

stock	stock		-1	-1
prices	prices		-1	-1
are	are		-1	-1
drifting	drift	v	472.drift%2:42:03::	drift%2:42:03::
higher	higher		-1	-1

My	My		-1	-1
son	son		-1	-1
drifted	drift	v	473.drift%2:42:00::	drift%2:42:00::
around	around		-1	-1
for	for		-1	-1
years	years		-1	-1
in	in		-1	-1
California	California		-1	-1
before	before		-1	-1
going	going		-1	-1
to	to		-1	-1
law	law		-1	-1
school	school		-1	-1

The	The		-1	-1
unknown	unknown		-1	-1
young	young		-1	-1
man	man		-1	-1
drifted	drift	v	474.drift%2:38:05::	drift%2:38:05::
among	among		-1	-1
the	the		-1	-1
invited	invited		-1	-1
guests	guests		-1	-1

drift	drift	v	475.drift%2:38:06::	drift%2:38:06::
the	the		-1	-1
boats	boats		-1	-1
downstream	downstream		-1	-1

drift	drift	v	476.drift%2:35:03::	drift%2:35:03::
the	the		-1	-1
cattle	cattle		-1	-1
herds	herds		-1	-1
westwards	westwards		-1	-1

The	The		-1	-1
stock	stock		-1	-1
market	market		-1	-1
drifted	drift	v	477.drift%2:30:10::	drift%2:30:10::
upward	upward		-1	-1

The	The		-1	-1
patient	patient		-1	-1
must	must		-1	-1
drink	drink	v	478.drink%2:34:00::	drink%2:34:00::
several	several		-1	-1
liters	liters		-1	-1
each	each		-1	-1
day	day		-1	-1

We	We		-1	-1
were	were		-1	-1
up	up		-1	-1
drinking	drink	v	479.drink%2:34:01::	drink%2:34:01::
all	all		-1	-1
night	night		-1	-1

The	The		-1	-1
mother	mother		-1	-1
drinks	drink	v	480.drink%2:31:00::	drink%2:31:00::
in	in		-1	-1
every	every		-1	-1
word	word		-1	-1
of	of		-1	-1
her	her		-1	-1
son	son		-1	-1
on	on		-1	-1
the	the		-1	-1
stage	stage		-1	-1

The	The		-1	-1
husband	husband		-1	-1
drinks	drink	v	481.drink%2:34:02::	drink%2:34:02::
and	and		-1	-1
beats	beats		-1	-1
his	his		-1	-1
wife	wife		-1	-1

I	I		-1	-1
was	was		-1	-1
drowned	drown	v	482.drown%2:35:00::	drown%2:35:00::
in	in		-1	-1
work	work		-1	-1

She	She		-1	-1
drowned	drown	v	483.drown%2:30:02::	drown%2:30:02::
her	her		-1	-1
trouble	trouble		-1	-1
in	in		-1	-1
alcohol	alcohol		-1	-1

The	The		-1	-1
child	child		-1	-1
drowned	drown	v	484.drown%2:30:00::	drown%2:30:00::
in	in		-1	-1
the	the		-1	-1
lake	lake		-1	-1

He	He		-1	-1
drowned	drown	v	485.drown%2:30:01::	drown%2:30:01::
the	the		-1	-1
kittens	kittens		-1	-1

Age	Age		-1	-1
had	had		-1	-1
dulled	dull	v	486.dull%2:35:01::	dull%2:35:01::
the	the		-1	-1
surface	surface		-1	-1

the	the		-1	-1
varnished	varnished		-1	-1
table	table		-1	-1
top	top		-1	-1
dulled	dull	v	487.dull%2:30:00::	dull%2:30:00::
with	with		-1	-1
time	time		-1	-1

Too	Too		-1	-1
much	much		-1	-1
cutting	cutting		-1	-1
dulls	dull	v	488.dull%2:35:02::	dull%2:35:02::
the	the		-1	-1
knife	knife		-1	-1
's	's		-1	-1
edge	edge		-1	-1

Middle	Middle		-1	-1
age	age		-1	-1
dulled	dull	v	489.dull%2:30:01::	dull%2:30:01::
her	her		-1	-1
appetite	appetite		-1	-1
for	for		-1	-1
travel	travel		-1	-1

No	No		-1	-1
dumping	dump	v	490.dump%2:40:00::	dump%2:40:00::
in	in		-1	-1
these	these		-1	-1
woods	woods		-1	-1
!	!		-1	-1

The	The		-1	-1
company	company		-1	-1
dumped	dump	v	491.dump%2:40:02::	dump%2:40:02::
him	him		-1	-1
after	after		-1	-1
many	many		-1	-1
years	years		-1	-1
of	of		-1	-1
service	service		-1	-1

The	The		-1	-1
truck	truck		-1	-1
dumped	dump	v	492.dump%2:38:00::	dump%2:38:00::
the	the		-1	-1
garbage	garbage		-1	-1
in	in		-1	-1
the	the		-1	-1
street	street		-1	-1

He	He		-1	-1
eased	ease	v	493.ease%2:38:00::	ease%2:38:00::
himself	himself		-1	-1
into	into		-1	-1
the	the		-1	-1
chair	chair		-1	-1

ease	ease	v	494.ease%2:29:00::	ease%2:29:00::
the	the		-1	-1
pain	pain		-1	-1
in	in		-1	-1
your	your		-1	-1
legs	legs		-1	-1

The	The		-1	-1
news	news		-1	-1
eased	ease	v	495.ease%2:37:00::	ease%2:37:00::
my	my		-1	-1
conscience	conscience		-1	-1

She	She		-1	-1
was	was		-1	-1
eating	eat	v	496.eat%2:34:00::	eat%2:34:00::
a	a		-1	-1
banana	banana		-1	-1

We	We		-1	-1
did	did		-1	-1
not	not		-1	-1
eat	eat	v	497.eat%2:34:01::	eat%2:34:01::
until	until		-1	-1
10	10		-1	-1
P.M.	P.M.		-1	-1
because	because		-1	-1
there	there		-1	-1
were	were		-1	-1
so	so		-1	-1
many	many		-1	-1
phone	phone		-1	-1
calls	calls		-1	-1

This	This		-1	-1
dog	dog		-1	-1
does	does		-1	-1
n't	n't		-1	-1
eat	eat	v	498.eat%2:34:02::	eat%2:34:02::
certain	certain		-1	-1
kinds	kinds		-1	-1
of	of		-1	-1
meat	meat		-1	-1

Suddenly	Suddenly		-1	-1
,	,		-1	-1
the	the		-1	-1
proprietor	proprietor		-1	-1
emerged	emerge	v	499.emerge%2:30:00::	emerge%2:30:00::
from	from		-1	-1
his	his		-1	-1
office	office		-1	-1

Some	Some		-1	-1
nice	nice		-1	-1
results	results		-1	-1
emerged	emerge	v	500.emerge%2:30:01::	emerge%2:30:01::
from	from		-1	-1
the	the		-1	-1
study	study		-1	-1

He	He		-1	-1
felt	felt		-1	-1
new	new		-1	-1
emotions	emotions		-1	-1
emerge	emerge	v	501.emerge%2:38:00::	emerge%2:38:00::

She	She		-1	-1
ended	end	v	502.end%2:30:01::	end%2:30:01::
their	their		-1	-1
friendship	friendship		-1	-1
when	when		-1	-1
she	she		-1	-1
found	found		-1	-1
out	out		-1	-1
that	that		-1	-1
he	he		-1	-1
had	had		-1	-1
once	once		-1	-1
been	been		-1	-1
convicted	convicted		-1	-1
of	of		-1	-1
a	a		-1	-1
crime	crime		-1	-1
.	.		-1	-1

This	This		-1	-1
sad	sad		-1	-1
scene	scene		-1	-1
ended	end	v	503.end%2:42:01::	end%2:42:01::
the	the		-1	-1
movie	movie		-1	-1
.	.		-1	-1

The	The		-1	-1
terrible	terrible		-1	-1
news	news		-1	-1
ended	end	v	504.end%2:36:13::	end%2:36:13::
our	our		-1	-1
hopes	hopes		-1	-1
that	that		-1	-1
he	he		-1	-1
had	had		-1	-1
survived	survived		-1	-1
.	.		-1	-1

engraved	engrave	v	505.engrave%2:35:00::	engrave%2:35:00::
the	the		-1	-1
trophy	trophy		-1	-1
cupt	cupt		-1	-1
with	with		-1	-1
the	the		-1	-1
winner	winner		-1	-1
's	's		-1	-1

The	The		-1	-1
event	event		-1	-1
engraved	engrave	v	506.engrave%2:37:00::	engrave%2:37:00::
itself	itself		-1	-1
into	into		-1	-1
her	her		-1	-1
memory	memory		-1	-1

engrave	engrave	v	507.engrave%2:35:01::	engrave%2:35:01::
the	the		-1	-1
pen	pen		-1	-1
with	with		-1	-1
the	the		-1	-1
owner	owner		-1	-1
's	's		-1	-1
name	name		-1	-1

The	The		-1	-1
Turks	Turks		-1	-1
erased	erase	v	508.erase%2:30:00::	erase%2:30:00::
the	the		-1	-1
Armenians	Armenians		-1	-1
in	in		-1	-1
1915	1915		-1	-1

Please	Please		-1	-1
erase	erase	v	509.erase%2:35:00::	erase%2:35:00::
the	the		-1	-1
formula	formula		-1	-1
on	on		-1	-1
the	the		-1	-1
blackboard	blackboard		-1	-1
--	--		-1	-1
it	it		-1	-1
is	is		-1	-1
wrong	wrong		-1	-1
!	!		-1	-1

Who	Who		-1	-1
erased	erase	v	510.erase%2:32:00::	erase%2:32:00::
the	the		-1	-1
files	files		-1	-1
form	form		-1	-1
my	my		-1	-1
hard	hard		-1	-1
disk	disk		-1	-1
?	?		-1	-1

Unrest	Unrest		-1	-1
erupted	erupt	v	511.erupt%2:30:02::	erupt%2:30:02::
in	in		-1	-1
the	the		-1	-1
country	country		-1	-1

The	The		-1	-1
tooth	tooth		-1	-1
erupted	erupt	v	512.erupt%2:30:04::	erupt%2:30:04::
and	and		-1	-1
had	had		-1	-1
to	to		-1	-1
be	be		-1	-1
extracted	extracted		-1	-1

Vesuvius	Vesuvius		-1	-1
erupts	erupt	v	513.erupt%2:30:00::	erupt%2:30:00::
once	once		-1	-1
in	in		-1	-1
a	a		-1	-1
while	while		-1	-1

A	A		-1	-1
rash	rash		-1	-1
erupted	erupt	v	514.erupt%2:30:06::	erupt%2:30:06::
on	on		-1	-1
her	her		-1	-1
arms	arms		-1	-1
after	after		-1	-1
she	she		-1	-1
had	had		-1	-1
touched	touched		-1	-1
the	the		-1	-1
exotic	exotic		-1	-1
plant	plant		-1	-1

The	The		-1	-1
convicted	convicted		-1	-1
murderer	murderer		-1	-1
escaped	escape	v	515.escape%2:38:00::	escape%2:38:00::
from	from		-1	-1
a	a		-1	-1
high	high		-1	-1
security	security		-1	-1
prison	prison		-1	-1

We	We		-1	-1
escaped	escape	v	516.escape%2:41:00::	escape%2:41:00::
to	to		-1	-1
our	our		-1	-1
summer	summer		-1	-1
house	house		-1	-1
for	for		-1	-1
a	a		-1	-1
few	few		-1	-1
days	days		-1	-1

Gas	Gas		-1	-1
escaped	escape	v	517.escape%2:30:04::	escape%2:30:04::
into	into		-1	-1
the	the		-1	-1
bedroom	bedroom		-1	-1

Schliemann	Schliemann		-1	-1
excavated	excavate	v	518.excavate%2:39:00::	excavate%2:39:00::
Troy	Troy		-1	-1
.	.		-1	-1

Carnegie	Carnegie		-1	-1
had	had		-1	-1
a	a		-1	-1
lake	lake		-1	-1
excavated	excavate	v	519.excavate%2:35:02::	excavate%2:35:02::
for	for		-1	-1
Princeton	Princeton		-1	-1
University	University		-1	-1
's	's		-1	-1
rowing	rowing		-1	-1
team	team		-1	-1
.	.		-1	-1

The	The		-1	-1
mining	mining		-1	-1
company	company		-1	-1
wants	wants		-1	-1
to	to		-1	-1
excavate	excavate	v	520.excavate%2:35:01::	excavate%2:35:01::
the	the		-1	-1
hillside	hillside		-1	-1
.	.		-1	-1

The	The		-1	-1
bad	bad		-1	-1
results	results		-1	-1
were	were		-1	-1
excluded	exclude	v	521.exclude%2:31:01::	exclude%2:31:01::
from	from		-1	-1
the	the		-1	-1
report	report		-1	-1

The	The		-1	-1
cost	cost		-1	-1
for	for		-1	-1
the	the		-1	-1
trip	trip		-1	-1
excludes	exclude	v	522.exclude%2:42:00::	exclude%2:42:00::
food	food		-1	-1
and	and		-1	-1
beverages	beverages		-1	-1

The	The		-1	-1
unruly	unruly		-1	-1
student	student		-1	-1
was	was		-1	-1
excluded	exclude	v	523.exclude%2:35:00::	exclude%2:35:00::
from	from		-1	-1
the	the		-1	-1
game	game		-1	-1

Please	Please		-1	-1
excuse	excuse	v	524.excuse%2:32:00::	excuse%2:32:00::
my	my		-1	-1
dirty	dirty		-1	-1
hands	hands		-1	-1

Please	Please		-1	-1
excuse	excuse	v	525.excuse%2:32:04::	excuse%2:32:04::
me	me		-1	-1
from	from		-1	-1
this	this		-1	-1
class	class		-1	-1

